,time,temperature,moisture,motor_s
2317,2/19/2020,29,516.0,0
2318,2/19/2020,29,516.0,0
2319,2/19/2020,29,516.0,0
2320,2/19/2020,29,516.0,0
2321,2/19/2020,29,516.0,0
2322,2/19/2020,29,500.0,0
2323,2/19/2020,29,517.0,0
2324,2/19/2020,29,500.0,0
2325,2/19/2020,29,500.0,0
2326,2/19/2020,29,500.0,0
2327,2/19/2020,29,517.0,0
2328,2/19/2020,29,517.0,0
2329,2/19/2020,29,500.0,0
2330,2/19/2020,29,501.0,0
2331,2/19/2020,29,501.0,0
2332,2/19/2020,29,501.0,0
2333,2/19/2020,29,501.0,0
2334,2/19/2020,29,501.0,0
2335,2/19/2020,29,519.0,0
2336,2/19/2020,29,518.0,0
2337,2/19/2020,29,518.0,0
2338,2/19/2020,29,518.0,0
2339,2/19/2020,29,519.0,0
2340,2/19/2020,29,504.0,0
2341,2/19/2020,29,520.0,0
2342,2/19/2020,29,521.0,0
2343,2/19/2020,29,521.0,0
2344,2/19/2020,29,499.0,0
2345,2/19/2020,29,492.0,0
2346,2/19/2020,29,492.0,0
2347,2/19/2020,29,508.0,0
2348,2/19/2020,29,493.0,0
2349,2/19/2020,29,494.0,0
2350,2/19/2020,29,494.0,0
2351,2/19/2020,29,511.0,0
2352,2/19/2020,29,496.0,0
2353,2/19/2020,29,512.0,0
2354,2/19/2020,29,496.0,0
2355,2/19/2020,29,497.0,0
2356,2/19/2020,-15,513.0,0
2357,2/19/2020,29,496.0,0
2358,2/19/2020,29,513.0,0
2359,2/19/2020,29,513.0,0
2360,2/19/2020,29,497.0,0
2361,2/19/2020,29,497.0,0
2362,2/19/2020,29,498.0,0
2363,2/19/2020,29,498.0,0
2364,2/19/2020,29,499.0,0
2365,2/19/2020,29,516.0,0
2366,2/19/2020,29,499.0,0
2367,2/19/2020,29,499.0,0
2368,2/19/2020,28,500.0,0
2369,2/19/2020,29,499.0,0
2370,2/19/2020,29,500.0,0
2371,2/19/2020,29,501.0,0
2372,2/19/2020,29,501.0,0
2373,2/19/2020,29,501.0,0
2374,2/19/2020,29,501.0,0
2375,2/19/2020,28,502.0,0
2376,2/19/2020,29,501.0,0
2377,2/19/2020,28,502.0,0
2378,2/19/2020,28,502.0,0
2379,2/19/2020,29,502.0,0
2380,2/19/2020,29,502.0,0
2381,2/19/2020,29,502.0,0
2382,2/19/2020,29,504.0,0
2383,2/19/2020,29,504.0,0
2384,2/19/2020,29,520.0,0
2385,2/19/2020,29,521.0,0
2386,2/19/2020,29,501.0,0
2387,2/19/2020,29,505.0,0
2388,2/19/2020,29,505.0,0
2389,2/19/2020,29,505.0,0
2390,2/19/2020,29,522.0,0
2391,2/19/2020,29,505.0,0
2392,2/19/2020,29,522.0,0
2393,2/19/2020,29,506.0,0
2394,2/19/2020,29,523.0,0
2395,2/19/2020,29,506.0,0
2396,2/19/2020,29,507.0,0
2397,2/19/2020,29,524.0,0
2398,2/19/2020,29,524.0,0
2399,2/19/2020,29,507.0,0
2400,2/19/2020,29,508.0,0
2401,2/19/2020,29,508.0,0
2402,2/19/2020,29,525.0,0
2403,2/19/2020,29,525.0,0
2404,2/19/2020,29,508.0,0
2405,2/19/2020,29,509.0,0
2406,2/19/2020,29,509.0,0
2407,2/19/2020,29,526.0,0
2408,2/19/2020,29,526.0,0
2409,2/19/2020,29,509.0,0
2410,2/19/2020,28,509.0,0
2411,2/19/2020,29,509.0,0
2412,2/19/2020,29,526.0,0
2413,2/19/2020,29,510.0,0
2414,2/19/2020,29,528.0,0
2415,2/19/2020,29,511.0,0
2416,2/19/2020,29,528.0,0
2417,2/19/2020,29,528.0,0
2418,2/19/2020,29,512.0,0
2419,2/19/2020,29,512.0,0
2420,2/19/2020,29,529.0,0
2421,2/19/2020,29,530.0,0
2422,2/19/2020,29,513.0,0
2423,2/19/2020,29,530.0,0
2424,2/19/2020,29,513.0,0
2425,2/19/2020,29,513.0,0
2426,2/19/2020,29,513.0,0
2427,2/19/2020,29,514.0,0
2428,2/19/2020,29,514.0,0
2429,2/19/2020,29,514.0,0
2430,2/19/2020,29,514.0,0
2431,2/19/2020,29,513.0,0
2432,2/19/2020,29,514.0,0
2433,2/19/2020,29,516.0,0
2434,2/19/2020,29,516.0,0
2435,2/19/2020,29,516.0,0
2436,2/19/2020,29,533.0,0
2437,2/19/2020,29,517.0,0
2438,2/19/2020,29,517.0,0
2439,2/19/2020,29,517.0,0
2440,2/19/2020,29,517.0,0
2441,2/19/2020,29,518.0,0
2442,2/19/2020,29,518.0,0
2443,2/19/2020,29,535.0,0
2444,2/19/2020,29,519.0,0
2445,2/19/2020,29,519.0,0
2446,2/19/2020,29,519.0,0
2447,2/19/2020,29,519.0,0
2448,2/19/2020,29,520.0,0
2449,2/19/2020,29,519.0,0
2450,2/19/2020,29,536.0,0
2451,2/19/2020,29,536.0,0
2452,2/19/2020,29,520.0,0
2453,2/19/2020,29,520.0,0
2454,2/19/2020,29,520.0,0
2455,2/19/2020,29,520.0,0
2456,2/19/2020,29,521.0,0
2457,2/19/2020,29,522.0,0
2458,2/19/2020,29,522.0,0
2459,2/19/2020,29,520.0,0
2460,2/19/2020,29,521.0,0
2461,2/19/2020,29,522.0,0
2462,2/19/2020,29,522.0,0
2463,2/19/2020,29,522.0,0
2464,2/19/2020,29,522.0,0
2465,2/19/2020,29,541.0,0
2466,2/19/2020,29,541.0,0
2467,2/19/2020,29,541.0,0
2468,2/19/2020,29,523.0,0
2469,2/19/2020,29,524.0,0
2470,2/19/2020,29,523.0,0
2471,2/19/2020,29,525.0,0
2472,2/19/2020,29,542.0,0
2473,2/19/2020,29,525.0,0
2474,2/19/2020,29,543.0,0
2475,2/19/2020,29,526.0,0
2476,2/19/2020,29,526.0,0
2477,2/19/2020,29,526.0,0
2478,2/19/2020,29,528.0,0
2479,2/19/2020,29,526.0,0
2480,2/19/2020,29,528.0,0
2481,2/19/2020,29,528.0,0
2482,2/19/2020,29,528.0,0
2483,2/19/2020,28,528.0,0
2484,2/19/2020,29,528.0,0
2485,2/19/2020,28,528.0,0
2486,2/19/2020,28,545.0,0
2487,2/19/2020,28,529.0,0
2488,2/19/2020,28,545.0,0
2489,2/19/2020,28,529.0,0
2490,2/19/2020,28,546.0,0
2491,2/19/2020,28,546.0,0
2492,2/19/2020,28,545.0,0
2493,2/19/2020,28,529.0,0
2494,2/19/2020,28,546.0,0
2495,2/19/2020,28,530.0,0
2496,2/19/2020,28,531.0,0
2497,2/19/2020,28,546.0,0
2498,2/19/2020,28,531.0,0
2499,2/19/2020,28,531.0,0
2500,2/19/2020,28,531.0,0
2501,2/19/2020,28,532.0,0
2502,2/19/2020,28,532.0,0
2503,2/19/2020,28,532.0,0
2504,2/19/2020,28,532.0,0
2505,2/19/2020,28,547.0,0
2506,2/19/2020,28,532.0,0
2507,2/19/2020,28,547.0,0
2508,2/19/2020,28,532.0,0
2509,2/19/2020,28,547.0,0
2510,2/19/2020,29,547.0,0
2511,2/19/2020,28,548.0,0
2512,2/19/2020,28,533.0,0
2513,2/19/2020,29,549.0,0
2514,2/19/2020,29,534.0,0
2515,2/19/2020,29,549.0,0
2516,2/19/2020,29,549.0,0
2517,2/19/2020,28,534.0,0
2518,2/19/2020,29,550.0,0
2519,2/19/2020,29,533.0,0
2520,2/19/2020,29,534.0,0
2521,2/19/2020,29,534.0,0
2522,2/19/2020,29,535.0,0
2523,2/19/2020,29,552.0,0
2524,2/19/2020,29,534.0,0
2525,2/19/2020,29,535.0,0
2526,2/19/2020,29,535.0,0
2527,2/19/2020,29,535.0,0
2528,2/19/2020,29,535.0,0
2529,2/19/2020,29,535.0,0
2530,2/19/2020,29,535.0,0
2531,2/19/2020,29,535.0,0
2532,2/19/2020,29,536.0,0
2533,2/19/2020,29,536.0,0
2534,2/19/2020,29,536.0,0
2535,2/19/2020,28,553.0,0
2536,2/19/2020,29,536.0,0
2537,2/19/2020,29,536.0,0
2538,2/19/2020,29,536.0,0
2539,2/19/2020,29,537.0,0
2540,2/19/2020,29,537.0,0
2541,2/19/2020,29,537.0,0
2542,2/19/2020,29,537.0,0
2543,2/19/2020,29,538.0,0
2544,2/19/2020,28,555.0,0
2545,2/19/2020,28,554.0,0
2546,2/19/2020,28,537.0,0
2547,2/19/2020,28,555.0,0
2548,2/19/2020,28,555.0,0
2549,2/19/2020,28,537.0,0
2550,2/19/2020,28,537.0,0
2551,2/19/2020,28,555.0,0
2552,2/19/2020,28,537.0,0
2553,2/19/2020,28,537.0,0
2554,2/19/2020,28,537.0,0
2555,2/19/2020,28,537.0,0
2556,2/19/2020,28,554.0,0
2557,2/19/2020,28,537.0,0
2558,2/19/2020,28,537.0,0
2559,2/19/2020,28,538.0,0
2560,2/19/2020,28,538.0,0
2561,2/19/2020,28,537.0,0
2562,2/19/2020,28,540.0,0
2563,2/19/2020,28,540.0,0
2564,2/19/2020,28,538.0,0
2565,2/19/2020,28,540.0,0
2566,2/19/2020,28,540.0,0
2567,2/19/2020,28,538.0,0
2568,2/19/2020,28,540.0,0
2569,2/19/2020,28,540.0,0
2570,2/19/2020,28,540.0,0
2571,2/19/2020,14,556.0,0
2572,2/19/2020,28,541.0,0
2573,2/19/2020,28,556.0,0
2574,2/19/2020,28,556.0,0
2575,2/19/2020,28,556.0,0
2576,2/19/2020,28,541.0,0
2577,2/19/2020,28,556.0,0
2578,2/19/2020,28,540.0,0
2579,2/19/2020,29,540.0,0
2580,2/19/2020,28,541.0,0
2581,2/19/2020,28,541.0,0
2582,2/19/2020,28,542.0,0
2583,2/19/2020,28,557.0,0
2584,2/19/2020,28,542.0,0
2585,2/19/2020,28,557.0,0
2586,2/19/2020,28,542.0,0
2587,2/19/2020,28,542.0,0
2588,2/19/2020,28,541.0,0
2589,2/19/2020,28,556.0,0
2590,2/19/2020,28,541.0,0
2591,2/19/2020,28,556.0,0
2592,2/19/2020,28,556.0,0
2593,2/19/2020,28,556.0,0
2594,2/19/2020,28,556.0,0
2595,2/19/2020,28,541.0,0
2596,2/19/2020,28,540.0,0
2597,2/19/2020,29,540.0,0
2598,2/19/2020,28,540.0,0
2599,2/19/2020,28,540.0,0
2600,2/19/2020,28,555.0,0
2601,2/19/2020,29,540.0,0
2602,2/19/2020,29,540.0,0
2603,2/19/2020,28,541.0,0
2604,2/19/2020,28,540.0,0
2605,2/19/2020,29,540.0,0
2606,2/19/2020,28,540.0,0
2607,2/19/2020,29,541.0,0
2608,2/19/2020,28,556.0,0
2609,2/19/2020,29,556.0,0
2610,2/19/2020,29,556.0,0
2611,2/19/2020,29,557.0,0
2612,2/19/2020,29,541.0,0
2613,2/19/2020,28,541.0,0
2614,2/19/2020,28,541.0,0
2615,2/19/2020,29,541.0,0
2616,2/19/2020,28,541.0,0
2617,2/19/2020,28,556.0,0
2618,2/19/2020,28,542.0,0
2619,2/19/2020,28,557.0,0
2620,2/19/2020,29,557.0,0
2621,2/19/2020,28,557.0,0
2622,2/19/2020,28,558.0,0
2623,2/19/2020,28,542.0,0
2624,2/19/2020,28,557.0,0
2625,2/19/2020,28,557.0,0
2626,2/19/2020,28,558.0,0
2627,2/19/2020,28,557.0,0
2628,2/19/2020,28,556.0,0
2629,2/19/2020,28,542.0,0
2630,2/19/2020,28,558.0,0
2631,2/19/2020,28,542.0,0
2632,2/19/2020,28,558.0,0
2633,2/19/2020,28,557.0,0
2634,2/19/2020,28,542.0,0
2635,2/19/2020,28,543.0,0
2636,2/19/2020,28,558.0,0
2637,2/19/2020,28,558.0,0
2638,2/19/2020,28,558.0,0
2639,2/19/2020,28,558.0,0
2640,2/19/2020,28,542.0,0
2641,2/19/2020,28,542.0,0
2642,2/19/2020,28,542.0,0
2643,2/19/2020,28,542.0,0
2644,2/19/2020,28,542.0,0
2645,2/19/2020,29,542.0,0
2646,2/19/2020,28,542.0,0
2647,2/19/2020,29,559.0,0
2648,2/19/2020,28,559.0,0
2649,2/19/2020,29,542.0,0
2650,2/19/2020,28,542.0,0
2651,2/19/2020,28,558.0,0
2652,2/19/2020,28,558.0,0
2653,2/19/2020,29,542.0,0
2654,2/19/2020,29,541.0,0
2655,2/19/2020,29,542.0,0
2656,2/19/2020,29,542.0,0
2657,2/19/2020,29,558.0,0
2658,2/19/2020,29,558.0,0
2659,2/19/2020,29,542.0,0
2660,2/19/2020,29,542.0,0
2661,2/19/2020,28,557.0,0
2662,2/19/2020,29,542.0,0
2663,2/19/2020,28,542.0,0
2664,2/19/2020,29,558.0,0
2665,2/19/2020,29,558.0,0
2666,2/19/2020,29,543.0,0
2667,2/19/2020,29,558.0,0
2668,2/19/2020,29,558.0,0
2669,2/19/2020,29,542.0,0
2670,2/19/2020,29,542.0,0
2671,2/19/2020,28,557.0,0
2672,2/19/2020,29,542.0,0
2673,2/19/2020,29,557.0,0
2674,2/19/2020,29,542.0,0
2675,2/19/2020,29,542.0,0
2676,2/19/2020,28,542.0,0
2677,2/19/2020,28,557.0,0
2678,2/19/2020,28,542.0,0
2679,2/19/2020,28,542.0,0
2680,2/19/2020,28,542.0,0
2681,2/19/2020,29,558.0,0
2682,2/19/2020,29,543.0,0
2683,2/19/2020,29,543.0,0
2684,2/19/2020,29,543.0,0
2685,2/19/2020,28,543.0,0
2686,2/19/2020,29,542.0,0
2687,2/19/2020,28,558.0,0
2688,2/19/2020,28,559.0,0
2689,2/19/2020,28,556.0,0
2690,2/19/2020,28,543.0,0
2691,2/19/2020,28,543.0,0
2692,2/19/2020,28,543.0,0
2693,2/19/2020,29,543.0,0
2694,2/19/2020,28,559.0,0
2695,2/19/2020,28,559.0,0
2696,2/19/2020,29,543.0,0
2697,2/19/2020,29,543.0,0
2698,2/19/2020,29,559.0,0
2699,2/19/2020,29,543.0,0
2700,2/19/2020,29,559.0,0
2701,2/19/2020,28,543.0,0
2702,2/19/2020,29,559.0,0
2703,2/19/2020,29,542.0,0
2704,2/19/2020,29,543.0,0
2705,2/19/2020,29,559.0,0
2706,2/19/2020,29,543.0,0
